Channel 1,Channel 2
21.6968,20.8622
21.6960,20.8616
21.6962,20.8630
21.6958,20.8624
21.6946,20.8628
21.6932,20.8626
21.6924,20.8620
21.6928,20.8620
21.6922,20.8622
21.6946,20.8626
21.6938,20.8622
21.6946,20.8626
21.6948,20.8622
21.6936,20.8636
21.6946,20.8624
21.6938,20.8624
21.6942,20.8618
21.6932,20.8624
21.6936,20.8624
21.6932,20.8620
21.6938,20.8636
21.6940,20.8628
21.6948,20.8626
21.6948,20.8630
21.6942,20.8622
21.6940,20.8632
21.6948,20.8620
21.6942,20.8626
21.6928,20.8626
21.6934,20.8632
21.6922,20.8630
21.6932,20.8622
21.6922,20.8626
21.6934,20.8620
21.6936,20.8630
21.6924,20.8620
21.6926,20.8626
21.6932,20.8624
21.6938,20.8620
21.6940,20.8614
21.6930,20.8626
21.6942,20.8626
21.6930,20.8622
21.6932,20.8628
21.6926,20.8634
21.6913,20.8622
21.6922,20.8620
21.6913,20.8622
21.6887,20.8622
21.6883,20.8622
21.6889,20.8622
21.6879,20.8620
21.6877,20.8630
21.6887,20.8632
21.6889,20.8616
21.6899,20.8626
21.6897,20.8610
21.6909,20.8620
21.6901,20.8624
21.6899,20.8626
21.6899,20.8630
21.6911,20.8632
21.6916,20.8624
21.6911,20.8630
21.6913,20.8624
21.6899,20.8622
21.6907,20.8632
21.6887,20.8624
21.6897,20.8632
21.6887,20.8630
21.6885,20.8630
21.6881,20.8626
21.6869,20.8620
21.6869,20.8624
21.6877,20.8622
21.6891,20.8622
21.6891,20.8630
21.6893,20.8632
21.6889,20.8636
21.6897,20.8636
21.6893,20.8630
21.6899,20.8632
21.6897,20.8632
21.6893,20.8628
21.6893,20.8636
21.6893,20.8624
21.6873,20.8636
21.6853,20.8626
21.6849,20.8632
21.6843,20.8630
21.6831,20.8634
21.6833,20.8636
21.6847,20.8630
21.6855,20.8634
21.6863,20.8636
21.6869,20.8634
21.6871,20.8628
21.6865,20.8626
21.6875,20.8618
21.6863,20.8614
21.6867,20.8620
21.6869,20.8628
21.6871,20.8632
21.6869,20.8626
21.6861,20.8624
21.6875,20.8626
21.6865,20.8626
21.6869,20.8630
21.6869,20.8632
21.6873,20.8624
21.6869,20.8630
21.6861,20.8632
21.6869,20.8634
21.6861,20.8626
21.6869,20.8624
21.6857,20.8628
21.6861,20.8626
21.6867,20.8634
21.6853,20.8632
21.6861,20.8632
21.6859,20.8638
21.6857,20.8628
21.6849,20.8624
21.6853,20.8628
21.6851,20.8632
21.6841,20.8628
21.6839,20.8626
21.6829,20.8620
21.6827,20.8634
21.6823,20.8636
21.6821,20.8628
21.6823,20.8634
21.6831,20.8644
21.6823,20.8626
21.6831,20.8636
21.6829,20.8626
21.6827,20.8632
21.6825,20.8638
21.6829,20.8628
21.6819,20.8630
21.6821,20.8632
21.6823,20.8628
21.6823,20.8636
21.6813,20.8626
21.6807,20.8628
21.6823,20.8628
21.6835,20.8630
21.6819,20.8630
21.6825,20.8632
21.6831,20.8634
21.6817,20.8624
21.6821,20.8640
21.6815,20.8630
21.6821,20.8628
21.6817,20.8634
21.6819,20.8626
21.6835,20.8632
21.6811,20.8630
21.6815,20.8630
21.6811,20.8630
21.6821,20.8630
21.6817,20.8638
21.6817,20.8630
21.6819,20.8638
21.6821,20.8634
21.6825,20.8624
21.6823,20.8630
21.6815,20.8636
21.6823,20.8632
21.6815,20.8638
21.6815,20.8622
21.6815,20.8624
21.6811,20.8622
21.6807,20.8624
21.6819,20.8622
21.6827,20.8640
21.6819,20.8632
21.6809,20.8624
21.6811,20.8630
21.6811,20.8632
21.6799,20.8638
21.6811,20.8640
21.6801,20.8622
21.6793,20.8626
21.6797,20.8636
21.6791,20.8634
21.6780,20.8634
21.6782,20.8638
21.6789,20.8634
21.6782,20.8632
21.6780,20.8628
21.6791,20.8636
21.6784,20.8632
21.6784,20.8628
21.6782,20.8638
21.6795,20.8622
21.6789,20.8624
21.6784,20.8630
21.6789,20.8626
21.6791,20.8624
21.6782,20.8628
21.6784,20.8638
21.6789,20.8636
21.6791,20.8630
21.6778,20.8632
21.6780,20.8630
21.6772,20.8638
21.6776,20.8630
21.6774,20.8644
21.6774,20.8642
21.6774,20.8636
21.6766,20.8634
21.6766,20.8636
21.6766,20.8632
21.6764,20.8638
21.6766,20.8634
21.6756,20.8632
21.6752,20.8642
21.6758,20.8634
21.6754,20.8646
21.6762,20.8632
21.6760,20.8632
21.6746,20.8640
21.6764,20.8640
21.6764,20.8640
21.6756,20.8638
21.6758,20.8632
21.6746,20.8624
21.6750,20.8642
21.6744,20.8624
21.6744,20.8630
21.6740,20.8640
21.6734,20.8644
21.6744,20.8648
21.6740,20.8632
21.6734,20.8632
21.6740,20.8626
21.6734,20.8640
21.6740,20.8636
21.6754,20.8642
21.6734,20.8636
21.6740,20.8632
21.6742,20.8638
21.6744,20.8636
21.6736,20.8634
21.6736,20.8628
21.6740,20.8642
21.6726,20.8636
21.6722,20.8630
21.6730,20.8636
21.6728,20.8636
21.6726,20.8638
21.6724,20.8636
21.6706,20.8626
21.6704,20.8636
21.6696,20.8636
21.6708,20.8638
21.6698,20.8630
21.6696,20.8634
21.6700,20.8634
21.6698,20.8636
21.6686,20.8634
21.6702,20.8642
21.6692,20.8640
21.6696,20.8642
21.6698,20.8646
21.6702,20.8628
21.6700,20.8634
21.6700,20.8642
21.6700,20.8632
21.6694,20.8630
21.6692,20.8632
21.6694,20.8642
21.6684,20.8644
21.6682,20.8640
21.6694,20.8634
21.6696,20.8628
21.6686,20.8632
21.6696,20.8634
21.6688,20.8638
21.6686,20.8638
21.6678,20.8650
21.6676,20.8648
21.6686,20.8648
21.6678,20.8640
21.6670,20.8646
21.6670,20.8644
21.6672,20.8638
21.6670,20.8634
21.6670,20.8646
21.6670,20.8646
21.6659,20.8634
21.6664,20.8636
21.6666,20.8634
21.6670,20.8644
21.6674,20.8640
21.6670,20.8644
21.6672,20.8640
21.6674,20.8650
21.6670,20.8638
21.6651,20.8638
21.6657,20.8648
21.6649,20.8644
21.6657,20.8646
21.6649,20.8642
21.6645,20.8644
21.6645,20.8644
21.6655,20.8632
21.6647,20.8644
21.6641,20.8644
21.6643,20.8644
21.6645,20.8648
21.6637,20.8646
21.6633,20.8648
21.6635,20.8654
21.6631,20.8642
21.6641,20.8652
21.6623,20.8634
21.6625,20.8640
21.6611,20.8646
21.6605,20.8644
21.6611,20.8638
21.6603,20.8640
21.6595,20.8636
21.6591,20.8642
21.6591,20.8638
21.6599,20.8648
21.6595,20.8656
21.6603,20.8648
21.6593,20.8650
21.6589,20.8648
21.6589,20.8640
21.6583,20.8650
21.6587,20.8650
21.6583,20.8654
21.6575,20.8658
21.6581,20.8654
21.6575,20.8658
21.6563,20.8652
21.6565,20.8660
21.6569,20.8650
21.6559,20.8644
21.6559,20.8650
21.6557,20.8652
21.6557,20.8654
21.6549,20.8650
21.6551,20.8654
21.6553,20.8642
21.6543,20.8652
21.6553,20.8652
21.6539,20.8656
21.6543,20.8652
21.6541,20.8652
21.6541,20.8656
21.6541,20.8652
21.6543,20.8648
21.6535,20.8644
21.6539,20.8654
21.6539,20.8648
21.6533,20.8642
21.6530,20.8646
21.6533,20.8652
21.6535,20.8654
21.6537,20.8652
21.6528,20.8656
21.6535,20.8658
21.6537,20.8660
21.6522,20.8652
21.6533,20.8658
21.6528,20.8658
21.6522,20.8656
21.6526,20.8656
21.6516,20.8642
21.6512,20.8654
21.6520,20.8658
21.6510,20.8660
21.6508,20.8656
21.6512,20.8658
21.6500,20.8654
21.6506,20.8652
21.6508,20.8650
21.6486,20.8650
21.6496,20.8652
21.6496,20.8650
21.6502,20.8652
21.6504,20.8650
21.6492,20.8652
21.6488,20.8640
21.6494,20.8646
21.6496,20.8652
21.6490,20.8658
21.6492,20.8654
21.6486,20.8656
21.6488,20.8660
21.6472,20.8660
21.6470,20.8662
21.6466,20.8652
21.6466,20.8656
21.6468,20.8654
21.6450,20.8650
21.6454,20.8656
21.6456,20.8660
21.6446,20.8654
21.6442,20.8654
21.6434,20.8660
21.6442,20.8652
21.6440,20.8658
21.6434,20.8658
21.6450,20.8656
21.6424,20.8658
21.6428,20.8658
21.6436,20.8654
21.6428,20.8662
21.6420,20.8654
21.6430,20.8664
21.6438,20.8668
21.6438,20.8656
21.6444,20.8662
21.6438,20.8666
21.6440,20.8658
21.6434,20.8664
21.6434,20.8656
21.6422,20.8662
21.6426,20.8666
21.6430,20.8662
21.6430,20.8658
21.6422,20.8670
21.6428,20.8664
21.6416,20.8656
21.6422,20.8656
21.6414,20.8656
21.6422,20.8662
21.6414,20.8658
21.6420,20.8658
21.6422,20.8660
21.6416,20.8660
21.6416,20.8662
21.6408,20.8664
21.6401,20.8656
21.6416,20.8664
21.6418,20.8660
21.6414,20.8664
21.6410,20.8658
21.6420,20.8668
21.6408,20.8660
21.6414,20.8658
21.6412,20.8664
21.6410,20.8660
21.6406,20.8662
21.6401,20.8662
21.6397,20.8662
21.6414,20.8666
21.6403,20.8664
21.6399,20.8666
21.6391,20.8652
21.6381,20.8662
21.6387,20.8660
21.6381,20.8662
21.6375,20.8664
21.6369,20.8664
21.6371,20.8662
21.6363,20.8666
21.6359,20.8666
21.6359,20.8672
21.6369,20.8670
21.6369,20.8670
21.6365,20.8666
21.6361,20.8666
21.6361,20.8666
21.6357,20.8660
21.6359,20.8662
21.6357,20.8656
21.6345,20.8664
21.6353,20.8662
21.6347,20.8666
21.6349,20.8662
21.6345,20.8662
21.6343,20.8662
21.6339,20.8675
21.6353,20.8666
21.6347,20.8662
21.6345,20.8662
21.6343,20.8664
21.6339,20.8664
21.6341,20.8677
21.6347,20.8670
21.6339,20.8677
21.6341,20.8668
21.6337,20.8666
21.6327,20.8677
21.6331,20.8672
21.6327,20.8666
21.6321,20.8668
21.6323,20.8675
21.6317,20.8679
21.6323,20.8679
21.6319,20.8675
21.6317,20.8672
21.6309,20.8660
21.6299,20.8675
21.6303,20.8670
21.6303,20.8670
21.6305,20.8662
21.6295,20.8662
21.6293,20.8664
21.6297,20.8666
21.6289,20.8664
21.6295,20.8675
21.6293,20.8668
21.6285,20.8668
21.6287,20.8668
21.6287,20.8668
21.6279,20.8658
21.6285,20.8666
21.6274,20.8666
21.6276,20.8668
21.6274,20.8666
21.6268,20.8668
21.6264,20.8672
21.6281,20.8670
21.6272,20.8677
21.6266,20.8668
21.6268,20.8666
21.6268,20.8679
21.6270,20.8664
21.6264,20.8681
21.6274,20.8679
21.6264,20.8670
21.6246,20.8668
21.6250,20.8668
21.6248,20.8670
21.6246,20.8681
21.6254,20.8679
21.6242,20.8677
21.6240,20.8683
21.6238,20.8681
21.6250,20.8677
21.6242,20.8683
21.6234,20.8672
21.6232,20.8675
21.6228,20.8677
21.6224,20.8672
21.6218,20.8666
21.6220,20.8679
21.6216,20.8668
21.6218,20.8670
21.6210,20.8666
21.6218,20.8679
21.6216,20.8685
21.6218,20.8679
21.6214,20.8672
21.6204,20.8681
21.6212,20.8679
21.6208,20.8677
21.6208,20.8672
21.6204,20.8677
21.6194,20.8675
21.6192,20.8681
21.6192,20.8683
21.6188,20.8681
21.6194,20.8681
21.6190,20.8672
21.6186,20.8681
21.6188,20.8681
21.6184,20.8664
21.6180,20.8679
21.6180,20.8681
21.6176,20.8681
21.6170,20.8675
21.6164,20.8683
21.6162,20.8681
21.6170,20.8681
21.6166,20.8679
21.6160,20.8679
21.6168,20.8679
21.6164,20.8679
21.6176,20.8679
21.6172,20.8697
21.6172,20.8689
21.6178,20.8679
21.6180,20.8685
21.6176,20.8679
21.6180,20.8683
21.6176,20.8683
21.6168,20.8672
21.6174,20.8677
21.6174,20.8685
21.6164,20.8685
21.6168,20.8675
21.6160,20.8677
21.6164,20.8681
21.6162,20.8683
21.6145,20.8681
21.6147,20.8677
21.6145,20.8679
21.6143,20.8689
21.6133,20.8683
21.6135,20.8677
21.6127,20.8681
21.6133,20.8675
21.6133,20.8687
21.6121,20.8681
21.6121,20.8681
21.6125,20.8685
21.6107,20.8685
21.6115,20.8677
21.6113,20.8683
21.6109,20.8681
21.6091,20.8683
21.6089,20.8677
21.6097,20.8683
21.6093,20.8672
21.6089,20.8677
21.6083,20.8681
21.6095,20.8681
21.6083,20.8681
21.6095,20.8683
21.6089,20.8677
21.6079,20.8679
21.6079,20.8675
21.6081,20.8679
21.6089,20.8672
21.6089,20.8679
21.6087,20.8679
21.6089,20.8675
21.6077,20.8681
21.6077,20.8670
21.6081,20.8679
21.6069,20.8679
21.6075,20.8679
21.6069,20.8681
21.6077,20.8685
21.6073,20.8679
21.6077,20.8685
21.6067,20.8679
21.6061,20.8683
21.6069,20.8670
21.6057,20.8666
21.6043,20.8664
21.6051,20.8677
21.6061,20.8672
21.6053,20.8670
21.6061,20.8687
21.6047,20.8677
21.6057,20.8693
21.6051,20.8681
21.6051,20.8685
21.6049,20.8670
21.6045,20.8664
21.6041,20.8685
21.6051,20.8679
21.6039,20.8683
21.6045,20.8679
21.6053,20.8677
21.6053,20.8679
21.6047,20.8679
21.6053,20.8679
21.6055,20.8675
21.6051,20.8677
21.6057,20.8687
21.6057,20.8675
21.6045,20.8672
21.6053,20.8679
21.6043,20.8683
21.6053,20.8685
21.6053,20.8677
21.6041,20.8683
21.6055,20.8677
21.6045,20.8683
21.6053,20.8685
21.6053,20.8679
21.6033,20.8693
21.6035,20.8685
21.6033,20.8672
21.6033,20.8675
21.6037,20.8681
21.6043,20.8664
21.6029,20.8681
21.6035,20.8681
21.6035,20.8679
21.6033,20.8679
21.6031,20.8687
21.6029,20.8681
21.6031,20.8687
21.6033,20.8685
21.6025,20.8681
21.6027,20.8675
21.6008,20.8687
21.6014,20.8679
21.6006,20.8677
21.6016,20.8683
21.6006,20.8670
21.5992,20.8683
21.5990,20.8687
21.5990,20.8677
21.5986,20.8679
21.5994,20.8681
21.5984,20.8685
21.5980,20.8687
21.5972,20.8681
21.5972,20.8681
21.5978,20.8681
21.5976,20.8685
21.5978,20.8687
21.5982,20.8691
21.5986,20.8687
21.5980,20.8683
21.5982,20.8672
21.5988,20.8687
21.5990,20.8679
21.5986,20.8679
21.5990,20.8689
21.5992,20.8675
21.5998,20.8681
21.6000,20.8681
21.6004,20.8687
21.5998,20.8683
21.5998,20.8697
21.6008,20.8685
21.6008,20.8693
21.6000,20.8683
21.6004,20.8691
21.5996,20.8685
21.5990,20.8685
21.5988,20.8683
21.5992,20.8689
21.6000,20.8693
21.5998,20.8695
21.5994,20.8693
21.5990,20.8693
21.5980,20.8687
21.5988,20.8683
21.5982,20.8691
21.5988,20.8683
21.5980,20.8693
21.5982,20.8691
21.5974,20.8693
21.5978,20.8699
21.5982,20.8685
21.5986,20.8693
21.5974,20.8697
21.5986,20.8693
21.5970,20.8699
21.5970,20.8689
21.5966,20.8679
21.5960,20.8691
21.5966,20.8691
21.5946,20.8685
21.5954,20.8691
21.5952,20.8699
21.5956,20.8685
21.5954,20.8691
21.5960,20.8691
21.5964,20.8683
21.5956,20.8699
21.5956,20.8687
21.5960,20.8693
21.5964,20.8681
21.5960,20.8685
21.5962,20.8689
21.5958,20.8699
21.5954,20.8691
21.5950,20.8693
21.5952,20.8693
21.5952,20.8691
21.5954,20.8699
21.5942,20.8699
21.5938,20.8695
21.5938,20.8703
21.5942,20.8699
21.5944,20.8697
21.5942,20.8701
21.5934,20.8689
21.5928,20.8697
21.5934,20.8693
21.5928,20.8689
21.5932,20.8695
21.5924,20.8701
21.5926,20.8693
21.5932,20.8693
21.5928,20.8691
21.5918,20.8699
21.5920,20.8693
21.5916,20.8703
21.5920,20.8693
21.5920,20.8701
21.5920,20.8691
21.5920,20.8699
21.5918,20.8699
21.5926,20.8697
21.5922,20.8691
21.5918,20.8699
21.5914,20.8703
21.5914,20.8693
21.5908,20.8685
21.5910,20.8695
21.5908,20.8697
21.5918,20.8697
21.5910,20.8699
21.5904,20.8693
21.5914,20.8697
21.5904,20.8699
21.5895,20.8697
21.5904,20.8693
21.5885,20.8697
21.5887,20.8699
21.5889,20.8699
21.5885,20.8701
21.5895,20.8699
21.5889,20.8697
21.5889,20.8693
21.5883,20.8691
21.5889,20.8699
21.5881,20.8695
21.5879,20.8691
21.5875,20.8695
21.5879,20.8703
21.5885,20.8707
21.5869,20.8697
21.5881,20.8695
21.5875,20.8697
21.5871,20.8697
21.5869,20.8707
21.5873,20.8697
21.5871,20.8695
21.5881,20.8701
21.5873,20.8709
21.5879,20.8699
21.5869,20.8703
21.5879,20.8695
21.5873,20.8697
21.5881,20.8699
21.5881,20.8701
21.5873,20.8703
21.5869,20.8699
21.5863,20.8705
21.5865,20.8699
21.5873,20.8695
21.5869,20.8695
21.5865,20.8705
21.5875,20.8703
21.5875,20.8699
21.5865,20.8695
21.5857,20.8699
21.5871,20.8707
21.5859,20.8691
21.5867,20.8703
21.5859,20.8695
21.5869,20.8691
21.5857,20.8699
21.5857,20.8699
21.5859,20.8699
21.5861,20.8697
21.5863,20.8707
21.5859,20.8703
21.5861,20.8709
21.5863,20.8707
21.5853,20.8701
21.5863,20.8701
21.5869,20.8709
21.5863,20.8705
21.5857,20.8705
21.5853,20.8699
21.5855,20.8705
21.5849,20.8699
21.5849,20.8697
21.5849,20.8705
21.5847,20.8707
21.5845,20.8705
21.5839,20.8707
21.5833,20.8703
21.5849,20.8693
21.5835,20.8705
21.5831,20.8693
21.5823,20.8693
21.5823,20.8701
21.5829,20.8703
21.5827,20.8703
21.5821,20.8699
21.5827,20.8703
21.5825,20.8697
21.5819,20.8701
21.5811,20.8707
21.5815,20.8703
21.5815,20.8701
21.5817,20.8705
21.5807,20.8705
21.5815,20.8693
21.5809,20.8703
21.5817,20.8705
21.5809,20.8693
21.5801,20.8699
21.5803,20.8705
21.5813,20.8703
21.5805,20.8713
21.5797,20.8709
21.5799,20.8707
21.5789,20.8701
21.5789,20.8707
21.5789,20.8703
21.5783,20.8707
21.5787,20.8713
21.5787,20.8705
21.5781,20.8699
21.5775,20.8701
21.5777,20.8699
21.5777,20.8697
21.5771,20.8707
21.5773,20.8703
21.5779,20.8711
21.5773,20.8707
21.5773,20.8699
21.5781,20.8705
21.5771,20.8703
21.5769,20.8699
21.5771,20.8701
21.5783,20.8707
21.5775,20.8691
21.5771,20.8699
21.5771,20.8705
21.5783,20.8699
21.5783,20.8699
21.5779,20.8709
21.5779,20.8705
21.5773,20.8697
21.5777,20.8711
21.5773,20.8705
21.5779,20.8697
21.5775,20.8715
21.5762,20.8693
21.5762,20.8699
21.5758,20.8703
21.5766,20.8711
21.5756,20.8691
21.5750,20.8697
21.5758,20.8699
21.5748,20.8695
21.5754,20.8697
21.5760,20.8701
21.5760,20.8699
21.5760,20.8697
21.5752,20.8707
21.5758,20.8707
21.5764,20.8693
21.5764,20.8703
21.5756,20.8699
21.5758,20.8701
21.5756,20.8697
21.5750,20.8695
21.5752,20.8705
21.5760,20.8701
21.5762,20.8701
21.5752,20.8707
21.5760,20.8699
21.5760,20.8703
21.5754,20.8705
21.5750,20.8703
21.5764,20.8705
21.5752,20.8701
21.5748,20.8705
21.5756,20.8711
21.5750,20.8709
21.5754,20.8707
21.5748,20.8709
21.5740,20.8707
21.5742,20.8701
21.5740,20.8711
21.5738,20.8705
21.5736,20.8707
21.5740,20.8703
21.5728,20.8707
21.5724,20.8713
21.5720,20.8713
21.5724,20.8701
21.5714,20.8709
21.5726,20.8709
21.5716,20.8697
21.5722,20.8701
21.5712,20.8707
21.5710,20.8711
21.5708,20.8705
21.5716,20.8707
21.5728,20.8705
21.5722,20.8715
21.5718,20.8703
21.5724,20.8703
21.5722,20.8707
21.5722,20.8713
21.5726,20.8715
21.5722,20.8715
21.5724,20.8705
21.5728,20.8715
21.5720,20.8709
21.5726,20.8707
21.5726,20.8705
21.5728,20.8715
21.5732,20.8711
21.5730,20.8715
21.5724,20.8713
21.5724,20.8707
21.5728,20.8713
21.5722,20.8711
21.5720,20.8707
21.5718,20.8709
21.5708,20.8707
21.5710,20.8707
21.5716,20.8713
21.5706,20.8711
21.5714,20.8717
21.5722,20.8709
21.5714,20.8717
21.5712,20.8703
21.5702,20.8703
21.5708,20.8705
21.5700,20.8709
21.5696,20.8699
21.5706,20.8707
21.5694,20.8709
21.5706,20.8715
21.5694,20.8719
21.5690,20.8719
21.5694,20.8711
21.5698,20.8709
21.5700,20.8709
21.5694,20.8707
21.5700,20.8709
21.5694,20.8707
21.5684,20.8707
21.5678,20.8707
21.5680,20.8709
21.5678,20.8707
21.5676,20.8709
21.5678,20.8711
21.5662,20.8705
21.5672,20.8717
21.5670,20.8717
21.5666,20.8703
21.5672,20.8713
21.5672,20.8711
21.5674,20.8715
21.5666,20.8723
21.5678,20.8717
21.5686,20.8723
21.5674,20.8717
21.5688,20.8715
21.5682,20.8717
21.5686,20.8711
21.5680,20.8721
21.5674,20.8713
21.5674,20.8721
21.5682,20.8715
21.5672,20.8715
21.5670,20.8723
21.5670,20.8717
21.5662,20.8717
21.5668,20.8711
21.5664,20.8717
21.5662,20.8715
21.5666,20.8715
21.5666,20.8715
21.5658,20.8709
21.5660,20.8713
21.5658,20.8713
21.5662,20.8715
21.5650,20.8729
21.5652,20.8721
21.5646,20.8717
21.5641,20.8715
21.5654,20.8719
21.5650,20.8707
21.5656,20.8719
21.5654,20.8723
21.5654,20.8723
21.5654,20.8715
21.5654,20.8717
21.5650,20.8723
21.5648,20.8717
21.5648,20.8715
21.5652,20.8725
21.5650,20.8711
21.5646,20.8715
21.5650,20.8717
21.5656,20.8715
21.5654,20.8717
21.5650,20.8705
21.5644,20.8719
21.5648,20.8715
21.5660,20.8719
21.5650,20.8725
21.5641,20.8725
21.5646,20.8721
21.5652,20.8721
21.5650,20.8723
21.5654,20.8715
21.5654,20.8713
21.5652,20.8719
21.5648,20.8709
21.5652,20.8725
21.5660,20.8719
21.5656,20.8719
21.5646,20.8711
21.5654,20.8715
21.5648,20.8713
21.5629,20.8711
21.5633,20.8699
21.5631,20.8709
21.5627,20.8705
21.5615,20.8709
21.5615,20.8707
21.5621,20.8711
21.5621,20.8713
21.5615,20.8725
21.5623,20.8711
21.5623,20.8711
21.5611,20.8719
21.5625,20.8717
21.5627,20.8715
21.5625,20.8707
21.5627,20.8717
21.5621,20.8709
21.5617,20.8703
21.5625,20.8711
21.5617,20.8717
21.5631,20.8717
21.5625,20.8721
21.5615,20.8707
21.5621,20.8711
21.5619,20.8717
21.5623,20.8719
21.5619,20.8715
21.5619,20.8715
21.5619,20.8717
21.5625,20.8721
21.5617,20.8713
21.5613,20.8717
21.5609,20.8715
21.5607,20.8721
21.5613,20.8717
21.5617,20.8721
21.5613,20.8723
21.5615,20.8715
21.5605,20.8723
21.5615,20.8711
21.5607,20.8715
21.5601,20.8711
21.5595,20.8711
21.5595,20.8719
21.5599,20.8721
21.5607,20.8721
21.5605,20.8719
21.5599,20.8721
21.5603,20.8707
21.5589,20.8717
21.5591,20.8715
21.5597,20.8723
21.5605,20.8719
21.5607,20.8719
21.5589,20.8715
21.5597,20.8721
21.5593,20.8723
21.5595,20.8729
21.5599,20.8723
21.5595,20.8715
21.5603,20.8715
21.5597,20.8721
21.5607,20.8725
21.5593,20.8727
21.5599,20.8723
21.5597,20.8717
21.5591,20.8721
21.5587,20.8723
21.5601,20.8717
21.5585,20.8721
21.5603,20.8727
21.5593,20.8717
21.5583,20.8715
21.5597,20.8719
21.5585,20.8717
21.5575,20.8711
21.5583,20.8725
21.5591,20.8709
21.5585,20.8719
21.5577,20.8723
21.5577,20.8725
21.5575,20.8719
21.5579,20.8721
21.5579,20.8717
21.5575,20.8723
21.5577,20.8713
21.5577,20.8721
21.5567,20.8725
21.5573,20.8721
21.5581,20.8727
21.5577,20.8719
21.5577,20.8725
21.5567,20.8725
21.5565,20.8725
21.5577,20.8731
21.5575,20.8723
21.5563,20.8727
21.5569,20.8727
21.5571,20.8717
21.5575,20.8723
21.5579,20.8729
21.5571,20.8715
21.5565,20.8713
21.5563,20.8719
21.5553,20.8721
21.5557,20.8717
21.5559,20.8711
21.5557,20.8725
21.5547,20.8707
21.5549,20.8715
21.5551,20.8719
21.5543,20.8713
21.5555,20.8723
21.5557,20.8721
21.5547,20.8723
21.5549,20.8735
21.5553,20.8725
21.5553,20.8717
21.5541,20.8719
21.5555,20.8731
21.5557,20.8729
21.5555,20.8719
21.5547,20.8733
21.5551,20.8723
21.5547,20.8723
21.5537,20.8727
21.5539,20.8723
21.5539,20.8727
21.5531,20.8725
21.5527,20.8717
21.5531,20.8727
21.5529,20.8729
21.5512,20.8725
21.5519,20.8717
21.5519,20.8723
21.5525,20.8725
21.5510,20.8723
21.5525,20.8723
21.5521,20.8731
21.5521,20.8725
21.5517,20.8735
21.5521,20.8727
21.5519,20.8725
21.5519,20.8725
21.5512,20.8719
21.5504,20.8729
21.5512,20.8725
21.5512,20.8731
21.5508,20.8735
21.5500,20.8733
21.5508,20.8729
21.5504,20.8733
21.5506,20.8723
21.5498,20.8723
21.5502,20.8729
21.5498,20.8725
21.5508,20.8731
21.5508,20.8727
21.5504,20.8731
21.5508,20.8739
21.5510,20.8733
21.5502,20.8737
21.5506,20.8727
21.5502,20.8727
21.5510,20.8729
21.5504,20.8737
21.5502,20.8737
21.5510,20.8735
21.5504,20.8723
21.5494,20.8729
21.5500,20.8723
21.5504,20.8731
21.5504,20.8729
21.5498,20.8727
21.5500,20.8725
21.5494,20.8725
21.5496,20.8729
21.5500,20.8733
21.5488,20.8719
21.5488,20.8729
21.5500,20.8731
21.5496,20.8731
21.5488,20.8727
21.5494,20.8737
21.5488,20.8733
21.5486,20.8727
21.5484,20.8727
21.5486,20.8727
21.5486,20.8725
21.5480,20.8731
21.5484,20.8733
21.5480,20.8725
21.5488,20.8725
21.5482,20.8727
21.5494,20.8725
21.5486,20.8725
21.5494,20.8731
21.5480,20.8721
21.5480,20.8727
21.5482,20.8725
21.5480,20.8723
21.5474,20.8717
21.5474,20.8733
21.5488,20.8737
21.5478,20.8731
21.5484,20.8735
21.5474,20.8733
21.5474,20.8727
21.5492,20.8723
21.5482,20.8733
21.5478,20.8735
21.5484,20.8735
21.5488,20.8729
21.5488,20.8729
21.5490,20.8725
21.5504,20.8725
21.5498,20.8729
21.5498,20.8737
21.5502,20.8731
21.5496,20.8725
21.5492,20.8727
21.5498,20.8739
21.5494,20.8739
21.5502,20.8731
21.5496,20.8731
21.5496,20.8729
21.5500,20.8731
21.5492,20.8731
21.5502,20.8739
21.5492,20.8729
21.5478,20.8735
21.5470,20.8733
21.5466,20.8735
21.5464,20.8731
21.5472,20.8737
21.5466,20.8737
21.5484,20.8731
21.5478,20.8731
21.5478,20.8727
21.5476,20.8727
21.5472,20.8725
21.5488,20.8727
21.5482,20.8731
21.5488,20.8731
21.5482,20.8731
21.5486,20.8729
21.5472,20.8733
21.5470,20.8737
21.5482,20.8737
21.5498,20.8743
21.5504,20.8735
21.5502,20.8721
21.5496,20.8723
21.5502,20.8735
21.5496,20.8735
21.5502,20.8733
21.5474,20.8741
21.5462,20.8731
21.5458,20.8739
21.5458,20.8731
21.5458,20.8733
21.5456,20.8733
21.5450,20.8733
21.5452,20.8731
21.5458,20.8733
21.5452,20.8735
21.5458,20.8727
21.5458,20.8727
21.5456,20.8737
21.5448,20.8741
21.5456,20.8727
21.5456,20.8731
21.5462,20.8735
21.5468,20.8731
21.5472,20.8735
21.5470,20.8729
21.5474,20.8735
21.5486,20.8739
21.5490,20.8743
21.5486,20.8729
21.5478,20.8739
21.5478,20.8731
21.5484,20.8739
21.5482,20.8737
21.5482,20.8739
21.5480,20.8739
21.5478,20.8729
21.5480,20.8733
21.5480,20.8727
21.5476,20.8729
21.5472,20.8729
21.5484,20.8739
21.5466,20.8725
21.5470,20.8733
21.5470,20.8731
